state_fips,state,year,region,division,crushed_stone_tons,crushed_stone_total_value,crushed_stone_unit_value,census_bps_time,region_code,division_code,census_bps_state_name,bldgs_1unit,units_1unit,value_1unit,bldgs_2unit,units_2unit,value_2unit,bldgs_34unit,units_34unit,value_34unit,bldgs_5punit,units_5punit,value_5punit,bldgs_1unit_rep,units_1unit_rep,value_1unit_rep,bldgs_2unit_rep,units_2unit_rep,value_2unit_rep,bldgs_34unit_rep,units_34unit_rep,value_34unit_rep,bldgs_5punit_rep,units_5punit_rep,value_5punit_rep,capital_right_of_way,capital_engineering,capital_construction_preservation,capital_outlay_total,physical_maintenance,traffic_control_operations,snow_ice_removal,other_services,toll_collection_expenses,highway_traffic_services_total,general_administration,research_planning,administration_research_total,traffic_supervision,highway_safety_driver_education,vehicle_inspection,size_weight_enforcement,law_enforcement_safety_total,construction_employment_thousands,months_reported,series_id,real_gdp,personal_income,construction_real_gdp,construction_real_gdp_unit,unit_multiplier,construction_real_gdp_growth_pct,private_nonresidential_spending_nominal_millions,state_local_construction_spending_nominal_millions,industrial_distillate_price_per_mmbtu,industrial_electricity_price_per_mmbtu,industrial_natural_gas_price_per_mmbtu,industrial_energy_price_per_mmbtu,active_stone_mines,stone_mine_employees,stone_mine_employee_hours,stone_mine_operations,lag_active_stone_mines,lag_stone_mine_employee_hours,mortgage_rate_pct,mortgage_rate_observations,cpi_index,inflation_pct,cpi_observations
21,Kentucky,2021,South,East South Central,51100000,585000000,11.45,202199,3,6,Kentucky,10087,10087,2429560,135,270,36327,52,189,20069,281,4295,426515,8678,8678,2135989,114,228,32297,40,147,14874,243,3331,331806,159649,197424,940760,1297833,388088,0,32816,64806,0,97622,13274,21911,35185,78100,12192,0,0,90292,12.5,12,SMU21000002023700001,215535,234113.4,7908.3,millions_of_chained_2017_dollars,6,-0.30507406240151136,5535,2727,17.419999999999998,17.43,4.8,10.92,24,323,674752,24,23,745559,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
21,Kentucky,2022,South,East South Central,53800000,672000000,12.47,202299,3,6,Kentucky,8783,8783,2246466,246,492,60664,78,282,29309,325,5521,987200,7702,7702,2015177,224,448,56742,72,264,28034,289,4420,877678,192883,223203,1100524,1516610,422093,0,34281,64083,0,98364,17316,22444,39760,56980,21519,0,0,78499,13.066666666666666,12,SMU21000002023700001,220641.8,237842.6,7570.8,millions_of_chained_2017_dollars,6,-4.267668146124959,7453,3891,28.5,21.72,7.46,14.31,24,334,676089,24,24,674752,5.344038461538461,52,292.62641666666667,7.990820747791694,12
21,Kentucky,2023,South,East South Central,55500000,778000000,14.03,202399,3,6,Kentucky,7826,7826,2099641,300,600,78511,143,534,63093,334,6455,772243,6587,6587,1829636,270,540,72503,125,478,56360,293,5444,641829,174478,250951,1257678,1683107,522030,35337,74099,0,0,109436,17975,22956,40931,59437,17892,0,0,77329,13.758333333333333,12,SMU21000002023700001,226942.4,253319.5,7795.9,millions_of_chained_2017_dollars,6,2.973265705077388,9128,4689,23.47,19.21,4.24,11.34,23,333,714322,23,24,676089,6.806730769230769,52,304.703,4.12696279129503,12
22,Louisiana,2015,South,West South Central,,,,201599,3,7,Louisiana,12322,12322,2636748,168,336,29593,30,103,6928,43,1069,103745,10693,10693,2315642,165,330,28541,21,72,3627,36,1020,94880,21159,65702,969518,1056379,361130,2796,2236,29374,10587,44993,40100,2898,42998,4412,11499,0,8241,24152,49.425,12,SMU22000002023700001,239584.1,198425.9,14504.3,millions_of_chained_2017_dollars,6,,14874,5200,13.63,15.86,3.25,6.95,2,18,28071,2,,,3.850576923076923,52,237.00175,,12
22,Louisiana,2016,South,West South Central,,,,201699,3,7,Louisiana,12518,12518,2561013,177,354,30679,46,164,16939,84,1467,158019,11182,11182,2297860,168,336,28435,34,123,12223,72,1330,141338,16418,75732,996536,1088686,363889,3017,40,32841,5471,41369,45117,3240,48357,4358,2506,0,6366,13230,46.56666666666667,12,SMU22000002023700001,235554.2,197411.9,14998.7,millions_of_chained_2017_dollars,6,3.4086443330598515,15254,3993,12.11,14.88,3.04,6.119999999999999,2,12,19257,2,2,28071,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
22,Louisiana,2017,South,West South Central,,,,201799,3,7,Louisiana,13557,13557,2800089,175,350,32285,31,107,10319,59,1210,143586,11386,11386,2356276,154,308,27650,11,38,2298,44,1067,114255,36859,72302,1041930,1151091,374178,3102,583,35164,4011,42860,44166,4185,48351,1615,13906,0,6714,22235,46.69166666666667,12,SMU22000002023700001,239830.7,203454.9,16168.8,millions_of_chained_2017_dollars,6,7.8013427830411874,15055,4265,14.77,16.06,3.57,7.53,2,9,15162,2,2,19257,3.989807692307692,52,245.121,2.131444950027195,12
22,Louisiana,2018,South,West South Central,,,,201899,3,7,Louisiana,13733,13733,2837044,154,308,27132,25,97,11059,56,1697,233173,10964,10964,2272283,125,250,21208,15,58,7443,44,1609,215684,19250,65631,775584,860465,393377,3073,2234,30647,2202,38156,49845,3122,52967,1599,11425,0,6336,19360,45.291666666666664,12,SMU22000002023700001,245220.3,212320.8,16445.6,millions_of_chained_2017_dollars,6,1.7119390430953452,13259,3958,18.110000000000003,15.69,3.4499999999999997,8.38,2,8,13678,2,2,15162,4.544615384615384,52,251.0995,2.438999514525486,12
22,Louisiana,2019,South,West South Central,,,,201999,3,7,Louisiana,14013,14013,2903602,248,496,45984,39,137,13365,52,1147,173135,12888,12888,2703832,248,496,45984,38,133,13365,52,1147,173135,15176,62083,809487,886746,392864,3102,583,35164,2202,41051,51182,2594,53776,1489,11358,0,6844,19691,42.675,12,SMU22000002023700001,246674.4,219305,15022.8,millions_of_chained_2017_dollars,6,-8.651554215109202,10750,3129,16.66,15.33,3.3,7.26,1,6,12070,1,2,13678,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
22,Louisiana,2020,South,West South Central,,,,202099,3,7,Louisiana,15457,15457,3192636,251,502,64992,22,75,9886,53,1249,160260,12919,12919,2682281,172,344,50192,5,18,1364,37,965,108276,31095,51729,889121,971945,416742,2929,38,29395,9997,42359,46876,2237,49113,1648,7888,0,9674,19210,37.61666666666667,12,SMU22000002023700001,225636,233449.5,13284,millions_of_chained_2017_dollars,6,-11.574406901509704,7120,3627,11.58,14.3,2.53,5.470000000000001,1,6,8099,1,1,12070,3.111698113207547,53,258.85575,1.2529373358571627,12
22,Louisiana,2021,South,West South Central,,,,202199,3,7,Louisiana,16937,16937,3783984,240,480,43788,24,78,12335,50,1652,213954,14500,14500,3260034,80,160,9999,1,4,800,24,468,49772,32005,69614,921081,1022700,426959,3156,3546,32100,11129,49931,50983,2194,53177,2111,9649,0,7164,18924,38.95,12,SMU22000002023700001,242582.1,255091.5,13820,millions_of_chained_2017_dollars,6,4.034929238181273,5247,4336,17.82,18.21,3.97,9.11,1,1,1980,1,1,8099,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
22,Louisiana,2022,South,West South Central,,,,202299,3,7,Louisiana,13557,13557,3383744,320,640,81141,15,54,8318,64,1293,157329,11260,11260,2858532,319,638,72220,15,54,8318,64,1293,157329,36069,91402,1062780,1190251,431150,3214,374,30446,11718,45752,51592,2880,54472,1343,13620,0,6600,21563,38.708333333333336,12,SMU22000002023700001,240043,254415.5,12253.1,millions_of_chained_2017_dollars,6,-11.337916063675834,6818,4996,27.92,22.1,7.05,11.25,1,1,520,1,1,1980,5.344038461538461,52,292.62641666666667,7.990820747791694,12
22,Louisiana,2023,South,West South Central,,,,202399,3,7,Louisiana,11243,11243,2789851,310,620,78456,6,18,2062,94,2366,367897,8579,8579,2167556,289,578,73982,5,15,1663,78,1868,319870,14192,80343,1185604,1280139,482810,6243,158,30254,12612,49267,53735,3678,57413,2294,14253,0,11624,28171,42.15833333333333,12,SMU22000002023700001,248949.4,270677.4,12517.2,millions_of_chained_2017_dollars,6,2.1553729260350485,8744,5797,22.52,17.23,3.82,7.71,0,0,0,0,1,520,6.806730769230769,52,304.703,4.12696279129503,12
23,Maine,2015,Northeast,New England,4330000,34300000,7.930000000000001,201599,1,1,Maine,2853,2853,588506,46,92,11271,15,58,6987,57,696,76250,2212,2212,457552,40,80,9750,15,58,6987,45,554,60524,6608,67640,331928,406176,122394,9503,35705,0,45392,90600,13951,7308,21259,16361,5465,1400,4801,28027,3.025,12,SMU23000002023700001,60563,57356.5,2170.9,millions_of_chained_2017_dollars,6,,667,647,15.53,26.53,8.68,9.04,16,80,85475,16,,,3.850576923076923,52,237.00175,,12
23,Maine,2016,Northeast,New England,4210000,30200000,7.17,201699,1,1,Maine,3265,3265,698508,63,126,15444,27,105,14605,42,514,48387,2607,2607,567200,57,114,13717,27,105,14605,42,514,48387,6699,70504,346376,423579,133943,10090,29171,0,46719,85980,13704,7034,20738,18203,6719,1414,4762,31098,3.066666666666667,12,SMU23000002023700001,62037.1,59286.8,2173.4,millions_of_chained_2017_dollars,6,0.11515961122114948,495,542,12.73,26.26,7.46,8.49,16,86,95897,16,16,85475,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
23,Maine,2017,Northeast,New England,4400000,34800000,7.92,201799,1,1,Maine,3583,3583,755783,56,112,14440,10,36,3272,46,627,54254,2801,2801,628516,51,102,13006,10,36,3272,45,590,50424,7268,75986,426604,509858,150681,8963,37320,0,58941,105224,14157,7243,21400,18944,8126,1421,5501,33992,3.1083333333333334,12,SMU23000002023700001,63000.6,61740.1,2208.6,millions_of_chained_2017_dollars,6,1.6195822214042366,609,416,13.85,26.979999999999997,7.87,8.77,16,88,106614,16,16,95897,3.989807692307692,52,245.121,2.131444950027195,12
23,Maine,2018,Northeast,New England,4040000,36700000,9.06,201899,1,1,Maine,3660,3660,844208,66,132,20547,12,42,4320,58,863,90224,2850,2850,698695,57,114,18277,12,42,4320,57,814,85153,5428,78244,356535,440207,173428,8871,43804,0,25609,78284,15699,7922,23621,19816,8224,1544,6147,35731,3.3833333333333333,12,SMU23000002023700001,64806.3,64463.2,2256.1,millions_of_chained_2017_dollars,6,2.1506836910259786,605,705,18.09,27.32,8.93,9.59,17,78,98462,17,16,106614,4.544615384615384,52,251.0995,2.438999514525486,12
23,Maine,2019,Northeast,New England,4500000,41400000,9.19,201999,1,1,Maine,3474,3474,833466,98,196,33260,8,29,3862,50,1061,134152,2647,2647,676494,95,190,32291,8,29,3862,48,983,125632,5312,79404,401574,486290,143199,8747,45888,0,53474,108109,15118,7681,22799,20124,8495,1503,6102,36224,3.475,12,SMU23000002023700001,66758.4,67852.8,2284.5,millions_of_chained_2017_dollars,6,1.2588094499357272,882,1403,16.6,27.03,8.360000000000001,8.870000000000001,17,71,99750,17,17,98462,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
23,Maine,2020,Northeast,New England,4690000,42900000,9.15,202099,1,1,Maine,4180,4180,1042442,99,198,30294,20,73,7058,47,853,114344,2564,2564,664288,81,162,24719,16,61,6058,33,735,103663,4866,83395,509402,597663,148991,10274,45554,0,48270,104098,15410,8719,24129,17148,8470,1733,5125,32476,3.8166666666666664,12,SMU23000002023700001,67639.2,74137,2291.7,millions_of_chained_2017_dollars,6,0.31516743269861536,885,1505,11.89,25.979999999999997,7.55,8.59,16,73,104725,16,17,99750,3.111698113207547,53,258.85575,1.2529373358571627,12
23,Maine,2021,Northeast,New England,4700000,43600000,9.29,202199,1,1,Maine,5238,5238,1405235,120,240,44075,21,72,11699,54,980,132790,3747,3747,1070661,98,196,36855,13,48,9699,42,825,118050,6150,80603,441556,528309,153625,9050,34980,0,61665,105695,15375,8640,24015,12867,8019,1666,4658,27210,3.933333333333333,12,SMU23000002023700001,71353.5,81887.1,2402.8,millions_of_chained_2017_dollars,6,4.847929484662061,1189,1442,16.279999999999998,27.979999999999997,8.82,10.239999999999998,17,75,107628,17,16,104725,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
23,Maine,2022,Northeast,New England,4480000,46600000,10.4,202299,1,1,Maine,4907,4907,1362318,113,226,39521,27,95,13555,72,1866,252318,3396,3396,1036666,100,200,36330,22,80,12358,53,1767,242573,8061,60166,465466,533693,120565,10118,43838,0,63419,117375,37283,9006,46289,20968,10350,1723,6211,39252,3.8833333333333337,12,SMU23000002023700001,72884.4,85704.2,2242.1,millions_of_chained_2017_dollars,6,-6.688030630930597,1157,1401,27.53,32.33,12.39,13.73,16,68,108906,16,17,107628,5.344038461538461,52,292.62641666666667,7.990820747791694,12
23,Maine,2023,Northeast,New England,4260000,50800000,11.93,202399,1,1,Maine,4540,4540,1381322,123,246,44792,27,90,15014,93,1307,168992,2741,2741,956400,113,226,42098,18,63,11730,54,1018,148019,3099,64734,499757,567590,119164,10261,47449,0,69758,127468,37834,10827,48661,21695,10803,1639,5802,39939,4.208333333333333,12,SMU23000002023700001,75514,91602.3,2297.6,millions_of_chained_2017_dollars,6,2.4753579233754097,935,1572,23.86,36.04,10.03,13.29,17,85,117395,17,16,108906,6.806730769230769,52,304.703,4.12696279129503,12
24,Maryland,2015,South,South Atlantic,22700000,246000000,10.84,201599,3,5,Maryland,11108,11108,2311331,57,114,13628,12,46,5435,152,5789,750226,11067,11067,2303197,57,114,13628,12,46,5435,152,5789,750226,112721,173615,1084246,1370582,173359,32272,116140,31728,92363,272503,80759,26867,107626,178538,10329,1234,352,190453,17.358333333333334,12,SMU24000002023700001,378745.9,332956.2,20262.6,millions_of_chained_2017_dollars,6,,3809,5696,14.54,25,9.19,13.33,30,224,448978,30,,,3.850576923076923,52,237.00175,,12
24,Maryland,2016,South,South Atlantic,22100000,258000000,11.66,201699,3,5,Maryland,11059,11059,2353850,85,170,18108,10,36,5398,177,5779,789489,10962,10962,2332180,85,170,18108,10,36,5398,177,5779,789489,125050,224784,1061575,1411409,175018,35306,99998,34423,132181,301908,88701,27069,115770,178760,3499,1537,361,184157,18.708333333333332,12,SMU24000002023700001,391950.9,344195.1,22535.7,millions_of_chained_2017_dollars,6,11.21820496876018,4370,5764,11.39,23.110000000000003,8.370000000000001,11.82,27,226,494326,27,30,448978,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
24,Maryland,2017,South,South Atlantic,24300000,295000000,12.12,201799,3,5,Maryland,12384,12384,2698698,45,90,9075,3,10,1113,84,3740,548448,12142,12142,2638111,45,90,9075,3,10,1113,82,3696,543644,90644,214906,1146180,1451730,187876,36725,53521,37364,90126,217736,85208,27981,113189,480919,52167,2192,329,535607,18.983333333333334,12,SMU24000002023700001,399714.5,356079,24317.1,millions_of_chained_2017_dollars,6,7.904791064843764,3569,5451,15,24.53,9.4,13.04,26,223,502363,26,27,494326,3.989807692307692,52,245.121,2.131444950027195,12
24,Maryland,2018,South,South Atlantic,22500000,275000000,12.19,201899,3,5,Maryland,12975,12975,2872292,32,64,10406,10,35,23933,103,5573,795218,12919,12919,2859247,32,64,10406,10,35,23933,103,5573,795218,96948,209812,1241685,1548445,221003,41414,86492,37040,147060,312006,82121,29628,111749,347054,9826,2134,505,359519,16.95,12,SMU24000002023700001,402480.9,367831.3,24008.9,millions_of_chained_2017_dollars,6,-1.2674208684423591,4368,5023,16.150000000000002,24.110000000000003,8.75,13.8,25,227,479666,25,26,502363,4.544615384615384,52,251.0995,2.438999514525486,12
24,Maryland,2019,South,South Atlantic,25700000,323000000,12.58,201999,3,5,Maryland,12053,12053,2733697,76,152,20783,25,95,15116,119,6191,984427,11918,11918,2707205,76,152,20783,25,95,15116,119,6191,984427,73532,186269,1260444,1520245,199630,36542,95282,29685,59765,221274,91058,27748,118806,376235,14103,2634,1016,393988,17.8,12,SMU24000002023700001,402506.2,380447.2,23976,millions_of_chained_2017_dollars,6,-0.1370325171082487,4429,5750,14.95,22.86,9.63,14.07,22,217,458975,22,25,479666,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
24,Maryland,2020,South,South Atlantic,24600000,321000000,13.04,202099,3,5,Maryland,12993,12993,2992616,89,178,24504,7,23,3475,96,4788,832946,12739,12739,2938230,88,176,24260,6,20,2616,88,4674,817408,61609,204127,1324873,1590609,89238,39365,36213,32342,100510,208430,97885,29973,127858,396553,14814,2497,1532,415396,17.541666666666668,12,SMU24000002023700001,389178.6,400750,23421.7,millions_of_chained_2017_dollars,6,-2.311895228561889,4298,5579,10.67,22.89,8.5,13.43,24,217,440332,24,22,458975,3.111698113207547,53,258.85575,1.2529373358571627,12
24,Maryland,2021,South,South Atlantic,25700000,352000000,13.69,202199,3,5,Maryland,12520,12520,3201070,25,50,7295,19,70,12150,185,5856,791012,12314,12314,3170573,19,38,6275,19,70,12150,173,5794,783069,34332,123844,1075306,1233482,282305,20772,26256,39141,109705,195874,86163,34049,120212,531608,14349,10389,55771,612117,17.333333333333332,12,SMU24000002023700001,407160.1,427803.2,23262.7,millions_of_chained_2017_dollars,6,-0.67885764056409,4260,5043,14.67,24.79,8.77,15.1,25,232,466865,25,24,440332,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
24,Maryland,2022,South,South Atlantic,24400000,348000000,14.26,202299,3,5,Maryland,10117,10117,2852446,45,90,14772,11,40,6101,614,12613,1739129,10084,10084,2846457,45,90,14772,11,40,6101,614,12613,1739129,20394,135945,1082897,1239236,283884,39131,45386,38858,92491,215866,88898,47242,136140,555825,15912,10731,28363,610831,17.608333333333334,12,SMU24000002023700001,412670.7,438306.4,21459.3,millions_of_chained_2017_dollars,6,-7.752324536704691,5084,5951,26.68,29.33,11.76,20.26,26,225,480819,26,25,466865,5.344038461538461,52,292.62641666666667,7.990820747791694,12
24,Maryland,2023,South,South Atlantic,23800000,377000000,15.83,202399,3,5,Maryland,10490,10490,2932201,9,18,3854,14,56,9083,152,7889,1339136,10392,10392,2909678,9,18,3854,14,56,9083,152,7889,1339136,21790,150349,1078069,1250208,290699,26325,35363,48983,181504,292175,215433,47242,262675,511863,17481,14409,31180,574933,17.166666666666668,12,SMU24000002023700001,420558,469239.6,20864.7,millions_of_chained_2017_dollars,6,-2.770826634605972,5599,6570,23.18,29.15,12.82,19.4,27,280,552146,27,26,480819,6.806730769230769,52,304.703,4.12696279129503,12
25,Massachusetts,2015,Northeast,New England,12100000,159000000,13.17,201599,1,1,Massachusetts,6922,6922,2032508,230,460,70513,99,318,50982,270,9724,1826518,5744,5744,1755716,206,412,63872,85,273,46236,160,8479,1682273,11596,165390,887053,1064039,147473,13253,69688,144,55937,139022,270170,3928,274098,159695,16813,25178,1519,203205,14.016666666666666,12,SMU25000002023700001,514398.7,422547.6,18845.6,millions_of_chained_2017_dollars,6,,8032,7346,15.64,39.7,8.96,19.86,52,346,674285,52,,,3.850576923076923,52,237.00175,,12
25,Massachusetts,2016,Northeast,New England,12600000,174000000,13.81,201699,1,1,Massachusetts,7641,7641,2376986,270,540,88942,88,301,62612,261,7806,1417907,6183,6183,1985322,227,454,74898,85,291,60400,161,6957,1293606,11596,165390,887053,1064039,147473,13253,69688,144,55937,139022,270170,3928,274098,159695,16813,25178,1519,203205,14.733333333333334,12,SMU25000002023700001,521662.8,438598.5,19845.7,millions_of_chained_2017_dollars,6,5.30680901642826,8868,6260,12.82,39.2,7.18,17.79,53,380,718808,53,52,674285,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
25,Massachusetts,2017,Northeast,New England,12900000,179000000,13.94,201799,1,1,Massachusetts,7278,7278,2292649,266,532,86988,87,288,56650,303,9630,1656129,6102,6102,1968574,213,426,70064,82,273,54348,207,8640,1521191,7871,232076,1516896,1756843,175165,9146,125856,1668,13800,150470,265685,15864,281549,148732,10634,12995,0,172361,14.275,12,SMU25000002023700001,530129.4,459778.7,20871,millions_of_chained_2017_dollars,6,5.166358455484055,11080,5891,13.95,40.690000000000005,7.79,18.14,53,366,686283,53,53,718808,3.989807692307692,52,245.121,2.131444950027195,12
25,Massachusetts,2018,Northeast,New England,13900000,192000000,13.79,201899,1,1,Massachusetts,7169,7169,2350756,327,654,108422,112,380,78289,289,8841,1620497,5846,5846,1989323,254,508,85539,109,370,77452,185,7311,1415063,7871,232076,1516896,1756843,175165,9146,125856,1668,13800,150470,265685,15864,281549,148732,10634,12995,0,172361,14.008333333333333,12,SMU25000002023700001,549262.1,483954.4,21578.9,millions_of_chained_2017_dollars,6,3.3917876479325537,11720,5985,18.22,43.64,10,20.64,51,372,712231,51,53,686283,4.544615384615384,52,251.0995,2.438999514525486,12
25,Massachusetts,2019,Northeast,New England,13400000,194000000,14.46,201999,1,1,Massachusetts,6292,6292,2094983,284,568,114782,126,419,80811,665,10086,1388625,5124,5124,1678700,259,518,107321,121,404,79619,575,8174,1096969,7174,99279,771099,877552,209829,15045,87262,870,0,103177,151329,16178,167507,139988,17156,10511,0,167655,13.916666666666666,12,SMU25000002023700001,566326.8,507884.7,22127.1,millions_of_chained_2017_dollars,6,2.540444600975933,11285,6977,16.71,43.25,9.62,19.97,53,438,828375,53,51,712231,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
25,Massachusetts,2020,Northeast,New England,13000000,197000000,15.18,202099,1,1,Massachusetts,6754,6754,2209662,314,628,119617,91,304,60015,482,9339,2372192,4453,4453,1587219,265,530,97979,79,267,53919,154,6100,2014085,7174,99279,771099,877552,209829,15045,87262,870,0,103177,151329,16178,167507,139988,17156,10511,0,167655,13.783333333333331,12,SMU25000002023700001,560395.8,542032.6,20983.7,millions_of_chained_2017_dollars,6,-5.167419137618568,11310,7815,11.97,42.52,9.03,19.16,53,377,718240,53,53,828375,3.111698113207547,53,258.85575,1.2529373358571627,12
25,Massachusetts,2021,Northeast,New England,12400000,192000000,15.5,202199,1,1,Massachusetts,7231,7231,2839909,351,702,151654,100,330,64855,594,11590,1885376,5672,5672,2398092,329,658,142694,89,297,58633,201,7931,1516613,13991,100015,966839,1080845,223951,21028,76353,321,0,97702,157257,30312,187569,126214,17954,11009,0,155177,14.008333333333333,12,SMU25000002023700001,597420,588651,21832,millions_of_chained_2017_dollars,6,4.042661685022186,13288,7906,16.4,44.49,9.83,20.73,52,366,717587,52,53,718240,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
